"file_name","caption_predicted"
"079rik0o.wav","A group of people are talking in the background."
"07roonr7.wav","A clock ticks while a bell rings."
"07d7h81z.wav","Someone is shaking a container containing coins or other similar objects."
"088kvyu2.wav","Someone is washing their hands in the shower"
"08ea8sp3.wav","A piece of cloth is being blown away by a person."
"090h2vof.wav","A person is walking through the snow."
"08j6z3fj.wav","People are talking in the background as they work in a factory."
"09598j4q.wav","Rain is falling heavily on a tin roof."
"08n59vdm.wav","Birds chirp in the background as food and oil sizzles."
"0970yis9.wav","Someone opens a car door, takes off, and closes it."
"08nvzv9l.wav","A toilet is flushed and the water drains."
"0990eb1k.wav","A piece of music is being played."
"09a8x7i0.wav","Several cars and trucks driving by on a highway."
"0_2vi4sm.wav","Birds chirp in the background as a motorcycle drives by."
"09edrzco.wav","People are talking in the background as a car drives by."
"0_2zolzr.wav","A crowd of people are talking in the background."
"09jv__l1.wav","Water is dripping from the tap into the tub."
"0_3rm_75.wav","A group of people are talking in the background."
"0_1kwjio.wav","A variety of birds are chirping and tweeting."
"0_6815rb.wav","A group of people are talking in the background."
"0_8dbsub.wav","Birds are chirping and singing in the background."
"0_y43sg2.wav","A child is speaking while it is raining outside."
"0_a47w7s.wav","A group of people are talking to each other."
"0a3i3p4b.wav","Footsteps of a person walking down a hallway."
"0_dyuslu.wav","A group of people are talking in the background."
"0a5x3km8.wav","A group of people are talking in the background as water drips in the foreground."
"0_lmfluu.wav","A machine is running at a constant speed."
"0aeto9y_.wav","A machine is running and then suddenly stops."
"0aijppfq.wav","People are talking in the background as someone opens a door."
"0blwxyhe.wav","People are talking as they work in a factory."
"0ajjt0q1.wav","Crickets chirp in the background as the wind blows."
"0boy14_u.wav","A baby is crying while water is running in the background."
"0axorih9.wav","Birds are chirping in the background while an airplane flies overhead and a crow caws."
"0bt_1kf0.wav","It is raining hard and the rain is hitting the ground hard."
"0bkg5ufo.wav","A group of people are talking in the background."
"0bwydces.wav","People are talking in the background as a train is rolling down the tracks."
"0chb39_x.wav","A television is playing and then the television turns off."
"0ddn8kkh.wav","A machine is running at a constant speed."
"0ci93mkr.wav","A machine is running and then slowly comes to a stop."
"0dgff43d.wav","A door creaks as it is opened and closed several times."
"0coctl86.wav","A faucet is turned on and then turned off."
"0dla8zgc.wav","A train is slowly coming to a stop."
"0d9dv59c.wav","A baby cries while people talk in the background."
"0duc8byr.wav","Someone is sawing through a piece of wood."
"0dvd7b5i.wav","Someone is unlocking and unlocking a door with their keys."
"0f6ha_08.wav","People are talking in the background as someone opens a door."
"0ed7ftik.wav","Water is running into a sink and then the water is turned off."
"0f8bvez8.wav","People are talking in the background as a machine is running."
"0eu7tt3_.wav","Birds chirp in the background as water splashes and gurgles."
"0fc2f989.wav","Cars are driving by in the background while someone is washing dishes."
"0exisswn.wav","People are talking in the background as they eat lunch."
"0fdw3_30.wav","A train is slowly coming to a stop on the tracks."
"0flhml7q.wav","A machine is running at a constant speed."
"0fv20f9v.wav","A knife is being sharpened on a sharpening stone."
"0fpdysna.wav","Coins are being shaken around in a container"
"0g9auhr1.wav","A church bell is ringing while people are talking."
"0fphlk2t.wav","Water is running from a faucet into a sink."
"0g9ned9p.wav","Birds are chirping and people are talking in the background."
"0ftlyysw.wav","Rain is pouring down on the roof of a house."
"0ggv02kz.wav","Someone is hitting a metal object with a metal tool."
"0gksn4pv.wav","A group of people are talking in the background."
"0he_l24o.wav","Crickets are chirping while a machine is running in the background."
"0gsxc69_.wav","Birds are chirping back and forth to each other."
"0heun4jz.wav","Someone is playing with an empty candy wrapper like toy."
"0gye10ub.wav","A group of people are talking in the background."
"0hjtz6aa.wav","A group of people are talking in the background."
"0hb_x8sg.wav","Birds are chirping while people are talking in the background."
"0hnoejx1.wav","People are talking to each other while cars are driving by."
"0hopovmu.wav","People are talking while birds are chirping in the background."
"0hwmrol3.wav","People are talking in the background as a car drives by."
"0hp0cgrw.wav","Water is being splashed around in a tub."
"0hyk1y3r.wav","A machine is running at a constant rate while people are talking in the background."
"0hrh4z_4.wav","Metal objects are being moved around and banged together."
"0hyzzneg.wav","Food sizzles in a pan while people talk in the background."
"0hshep41.wav","A machine is running and metal objects are being moved around."
"0i_2vc3b.wav","Electronic sounds play in the background as a plane flies overhead."
"0ializyl.wav","Birds are chirping while people are talking in the background."
"0ifeokjj.wav","People are talking to each other as they walk down the hall."
"0ibvrpqn.wav","People are talking while birds are chirping in the background."
"0ilfd7go.wav","A group of people are talking in the background."
"0icwdrr7.wav","Birds chirp in the background as a man shuffles through his things."
"0info25h.wav","People are talking while birds are chirping in the background."
"0idzt_bp.wav","People are talking and clinking their silverware in the background."
"0ip3so97.wav","A large group of people are clapping and cheering."
"0ivrehv9.wav","A group of people are talking in the background."
"0j283p_u.wav","Rain is falling heavily on a metal roof."
"0ix4e_y8.wav","A person is shuffling through papers while a truck passes by in the background."
"0j64zbdi.wav","A group of people are talking in the background."
"0iz8_l6m.wav","A man is speaking while a train passes by."
"0j6xlb2q.wav","Someone is sweeping the floor with a broom."
"0j21k6u1.wav","A person is walking on a hard surface."
"0jia_18s.wav","Birds chirp in the background as a clock ticks."
"0jjn_foi.wav","Birds are tweeting, chirping and flapping their wings."
"0k87uteo.wav","People are talking in the background as someone opens a door."
"0jyko8wb.wav","Leaves rustle in the wind as the wind blows."
"0kcba4gc.wav","A bell is ringing while people are talking in the background."
"0k10axug.wav","A group of people are talking in the background."
"0km5lk31.wav","A door opens and closes over and over again."
"0k7vezyl.wav","Water drips onto a hard surface at a constant rate."
"0kt1pvs_.wav","People are talking while a machine is running in the background."
"0ktcqohq.wav","A crowd of people are talking and moving about."
"0l_4j8qz.wav","A group of people are talking in the background."
"0l5ypaw_.wav","Insects chirp in the background as the wind blows."
"0le7dwmh.wav","A car drives down the road with the window open."
"0l77qntv.wav","A group of people are talking and moving about."
"0lohm0cb.wav","Birds are chirping and people are talking in the background."
"0l8a3sc9.wav","A machine is running at a constant speed and then speeds up."
"0mazbwwt.wav","A person is flipping through the pages of a book."
"0md39659.wav","People are talking as they work in a factory."
"0n5nb14c.wav","A car is driving down the road with the window open."
"0mmcv8yu.wav","A group of people are talking and moving about."
"0n8njs_m.wav","People are talking while birds are chirping in the background."
"0mz27mbi.wav","Someone is sweeping the floor with a broom."
"0nkdvxtq.wav","A large group of people are cheering and celebrating."
"0n4lades.wav","People are talking as they work in a factory."
"0noh70p4.wav","People are talking in the background as someone opens a door."
"0nqyrqct.wav","A person is rocking back and forth in a rocking chair."
"0o94idtn.wav","Cars are passing by on the wet road."
"0nrtl6vh.wav","Someone is walking up the stairs and the wind is blowing."
"0objh3jc.wav","A jackhammer is being used to cut down weeds."
"0nuelxnn.wav","Water is pouring down a gutter and into a drain."
"0ocsw0cu.wav","People are talking in the background as someone opens a door."
"0o7dpuj2.wav","Birds are chirping in the background while a hard object is striking another hard object in the foreground."
"0oextu34.wav","Rain is falling on a metal roof and on the ground."
"0ogqa1b2.wav","People are talking and a dog barks in the background."
"0p0lp4qy.wav","People are talking in the background as someone opens a door."
"0ok462mn.wav","A group of people are talking and moving around."
"0p6utwwb.wav","A person is swimming in a pool of water."
"0oq8mxao.wav","A hard object is striking another hard object in a rhythmic way."
"0p8kx3u_.wav","A knife is being sharpened on a sharpener."
"0osmrww7.wav","A person is walking down a gravel pathway."
"0p9k_4dk.wav","Dishes are clinking while people are talking in the background."
"0pcltqy9.wav","People are talking as they work in a factory."
"0plrejw9.wav","People are talking in the background as a machine is running."
"0pdvidkw.wav","A radio tuner being switched through static and radio stations."
"0q41a_97.wav","Rain is falling heavily on a tin roof."
"0pf3khfn.wav","Birds are tweeting, chirping and whistling in the trees."
"0q56wh8s.wav","People are talking as they walk down the street."
"0pli00h_.wav","People are talking in the background as a car revs its engine."
"0qa2ao6x.wav","People are talking while music is playing in the background."
"0qx4bfxn.wav","A machine emits a high pitched beep repeatedly."
"0rur0i6g.wav","Someone is dragging a hard object across a hard surface."
"0rfr2tu_.wav","Water is poured from a bottle into a tub."
"0s4g54l2.wav","A baby cries and a woman speaks to the baby."
"0rt924ei.wav","A plane is flying overhead while people are talking in the background."
"0s4r66av.wav","Water is lapping up against a rocky shore."
"0rtjqv5s.wav","A door creaks as it is opened and closed several times."
"0sgiv2gw.wav","A crowd of people are talking loudly together."
"0sgkjebl.wav","A door creaks as it is opened and closed several times."
"0sukr8bj.wav","A motorcycle engine is started and idles, then it is turned off."
"0shhrlrd.wav","People are talking in the background as someone opens a door."
"0t05x6n2.wav","A group of people are talking in the background."
"0sronet2.wav","People are talking while birds are chirping in the background."
"0t1pxj7g.wav","People are talking in the background as a machine is running."
"0stzn7rr.wav","Birds chirp in the background as the wind blows."
"0tl6qtf4.wav","Birds chirp in the background as a dog barks."
"0tmvdj_p.wav","A crowd of people are talking in the background."
"0u57d__v.wav","A group of people are talking and moving about."
"0tp5q4xf.wav","A crowd of people are talking and moving about."
"0ua_ux7l.wav","A heavy rain coming down outside with thunder in the background."
"0txzz8sh.wav","A train approaches and then passes by quickly."
"0uk6nf33.wav","A person is chopping wood with a machete."
"0u4sbcyz.wav","People are talking in the background as a machine is running."
"0uminxzx.wav","People are talking in the background as a machine is running."
"0unh8r3o.wav","Someone walking up the stairs and then walking down the hallway."
"0v1y80ez.wav","Birds chirp in the background as an airplane flies overhead."
"0uvpvf6w.wav","A group of people are talking to each other."
"0v9jwpbu.wav","A machine is running at a constant speed."
"0uwq_rl7.wav","Water is running from a faucet while people are talking in the background."
"0v_nitm4.wav","People are talking in the background while something is rattling."
"0uxwetg3.wav","People are talking in the background as someone opens a door."
"0vj73ove.wav","A machine is running at a constant speed."
"0vo3akog.wav","A cup is set down on a table and a liquid is poured."
"0wb8s2f6.wav","A clock that is ticking back and forth."
"0vvxovy8.wav","A fire is crackling and popping as it burns."
"0weoi2xx.wav","A shower is running and water is running down the drain."
"0w1p0mvh.wav","A group of people are talking in the background."
"0wndhlje.wav","Rain is pouring down on the side of a highway."
"0w64c_2p.wav","People are talking in the background as a horse is trotting."
"0wre1cud.wav","People are talking and clinking their silverware in the background."
"0wxme6bm.wav","A person is walking through a puddle of water."
"0xfeq71t.wav","Birds are chirping and people are talking in the background."
"0wym2cho.wav","People are talking in the background as they work in a factory."
"0xsp5xar.wav","A group of people are talking in the background."
"0wywex7d.wav","People are talking while it is raining outside."
"0xv9r_nw.wav","Birds are chirping in the background while a person is snoring loudly."
"0x97gpys.wav","A group of people are talking in the background."
"0xzvf88r.wav","People are talking in the background as someone opens a door."
"0y7g0yep.wav","Water is running in a sink while people are talking in the background."
"0yw1f27l.wav","Someone is using a marker to write on a piece of paper."
"0y9b1s8l.wav","A group of people are talking in the background."
"0ywdv0e3.wav","People are talking in the background as a machine is running."
"0yf_8vns.wav","Someone is stirring and scraping a pot with a spoon."
"0z0eety_.wav","People are talking as they work in a factory."
"0yt5k22g.wav","Birds chirp in the background as the wind blows."
"0z1jgci8.wav","A group of people are chanting in the background."
"0z5snoa3.wav","A group of people are talking in the background."
"0zdkn3el.wav","Birds are chirping and people are talking in the background."
"0z6kjhd5.wav","People are talking to each other while a machine is running in the background."
"0zemnd_j.wav","Someone is walking on a hard surface while people are talking in the background."
"0zb4zo8j.wav","An electric shaver is being used to cut hair."
"0zggisxs.wav","Birds are chirping and people are talking in the background."
"0zcmod7p.wav","Someone is dropping coins on the ground one at a time."
"0zqzi8ed.wav","People are talking in the background as someone opens a door."
"104ymfoa.wav","A machine is running while birds are chirping in the background."
"10p4fqok.wav","Metal chimes clang against one another as birds chirp in the background."
"10bljrq6.wav","Someone is washing dishes in a sink filled with water."
"10v2isr9.wav","People are talking in the background as someone opens a door."
"10gp5xkh.wav","Someone is flipping through the pages of a book."
"10viieh1.wav","A person flushes a toilet and people talk in the background."
"10lfbu9s.wav","Steam is hissing out of a pipe as people talk in the background."
"10wnjm1g.wav","People are talking in the background while someone is hammering."
"110gb7u9.wav","A fire crackles in the background as utensils clink together."
"11bkoudq.wav","People are talking in the background as someone walks through water."
"1120c0bq.wav","People are talking in the background as someone opens and closes a door."
"11ns4_5g.wav","Someone is using a file to file down a piece of wood."
"113eq0xm.wav","People are talking to each other while music is playing in the background."
"11o9vxs5.wav","Water drips from the faucet as the faucet continues to run."
"116uvrl8.wav","Footsteps walk down a wooden staircase and a door opens and closes."
"11sso8pb.wav","A group of people are talking in the background."
"11xkouah.wav","A man is speaking while birds are chirping in the background."
"12t8t232.wav","People are talking while cars are honking in the background."
"12cjwc6x.wav","People are talking while it is raining outside."
"12x35fc3.wav","A chorus sings out as the birds chirp in the background."
"12lgttt3.wav","People are talking in the background while a machine is running."
"134l7eoy.wav","A car door is opened, the keys are put in drive, and the car drives away."
"12m6_yra.wav","A vending machine is beeping and then the vending machine starts."
"137vmnel.wav","A faucet is turned on and water is running."
"13djnd40.wav","A truck reverses and then the truck backs up."
"14ki5ckh.wav","People are talking in the background as a bell is ringing."
"13tb2ff7.wav","People are talking in the background as someone opens a door."
"14p0u065.wav","A door squeaks as it opens and closes."
"13wf0mjs.wav","People are talking in the background and a door squeaks."
"14rpa21t.wav","People are talking in the background as someone opens a door."
"14b37s6w.wav","Water is flowing and birds are chirping in the background."
"14sgja42.wav","Birds are chirping and tweeting in the background."
"14u3efzm.wav","A clock ticks as bells chime in the background."
"15_u9g7i.wav","People are talking in the background as someone opens a door."
"14zn_u3y.wav","People are talking in the background as someone opens a door."
"15pkjj0m.wav","Water is lapping up against a rocky shore."
"1537wlbn.wav","Fireworks are going off and people are talking in the background."
"15qze0mf.wav","Birds chirp in the background as heavy rain pours down."
"157nto0x.wav","A group of people are talking in the background."
"15suzdca.wav","People are talking in the background as someone opens a door."
"15wy91wu.wav","Several cars and trucks driving by on a highway."
"16gk503f.wav","Ocean waves crash onto the shore as the wind blows."
"164vgh3m.wav","A group of people are talking in the background."
"16goz4s0.wav","People are talking in the background as a machine is running."
"16_ae_0a.wav","Insects buzz loudly while birds chirp in the background."
"16miq_13.wav","People are talking while machinery is running in the background."
"16al4u_q.wav","A machine is running at a constant speed."
"16owrx6i.wav","People are talking as they work in a factory."
"176x3kr3.wav","Birds chirp in the background as an airplane flies overhead."
"17p8teum.wav","Someone is playing a flute in the background."
"17ad7g0w.wav","Water is running while people are talking in the background."
"17qzcqqn.wav","People are talking in the background as someone opens a door."
"17asr00y.wav","A plastic bag is being crumpled up."
"17ukncl1.wav","People are talking and a telephone rings."
"17gjrovw.wav","Birds are chirping and geese are honking in the background."
"17ulpxs7.wav","A machine beeps while people are talking in the background."
"17vh6br1.wav","People are talking in the background as dishes and silverware clank together."
"195232b3.wav","People are talking in the background as they work in a factory."
"182gudqy.wav","People are talking in the background while a machine is running."
"195srtgk.wav","Water is dripping from a faucet while a metal object is striking another object in the background."
"1863cmlo.wav","Dishes and silverware clank together as a woman talks softly in the background."
"19c31ocj.wav","A person is walking through the snow wearing rubber boots."
"18t1jjee.wav","A machine is running at a constant speed."
"19e5ssp7.wav","A hard object is striking another hard object in a rhythmic way."
"19oyy2dz.wav","A clock ticking and chiming two times."
"1_9z_ni2.wav","It is raining and the rain is hitting the ground hard."
"19uxm06e.wav","A person is shuffling through small objects in a room."
"1_hl23u1.wav","A group of people are talking in the background."
"1_38a0so.wav","A variety of birds are chirping and tweeting."
"1_js7dv_.wav","People are talking in the background while a hard object is striking another hard object in the foreground."
"1_91ptz2.wav","A metallic object strikes another object in a rhythmic way."
"1a0moyhe.wav","A person is sawing a piece of wood."
"1a3lp4zk.wav","People are talking in the background as a machine is running."
"1aj4tpoh.wav","A shower is running while people are talking in the background."
"1aakgito.wav","An alarm is going off and people are talking in the background."
"1aoni6l2.wav","Buzzing of an insect with birds chirping in the background."
"1aaupr4n.wav","People are talking as they work in a factory."
"1ap1z170.wav","A dog is barking and a bird is chirping."
"1ac51ihm.wav","The wind is blowing while a machine is running in the background."
"1b8gej2g.wav","A machine is running at a constant speed."
"1beojj_s.wav","Rain coming down on the side of a highway."
"1cbh6ixm.wav","A train approaches and then passes by."
"1bsf6uai.wav","Someone is jogging through the woods on a windy day."
"1cgc1wsi.wav","A group of people are talking in the background."
"1c0zgge_.wav","A sharpening stone is being used to sharpen a blade."
"1clh_pie.wav","A person is shaking a bottle of liquid."
"1c3b2al8.wav","People are talking in the background as a musical instrument is being played."
"1conbibq.wav","People are talking in the background as someone is dragging a sledge behind them."
"1cs1hw6p.wav","Someone opens a door, takes out the contents of the container, puts the container down, and repeats the process one more time."
"1dq3ljaj.wav","A door creaks as it is opened and closed."
"1cvyvded.wav","A machine is running and a metal object is striking another metal object in the background."
"1e0ggmmg.wav","People are talking as they work in a factory."
"1d7d9bls.wav","A machine is running at a constant speed."
"1e31g_1n.wav","A sheep bleats while birds chirp in the background."
"1dhww69r.wav","People are talking in the background as someone is washing dishes."
"1e8zbl7r.wav","People are talking in the background while dishes are clinking."
"1e_w15qq.wav","A group of people are talking in the background."
"1exetl8f.wav","Bees are buzzing and birds are chirping in the background."
"1elgkx3w.wav","People are talking in the background as someone opens a door."
"1exkn__9.wav","A door is opened and a bell is chiming."
"1emjjfy9.wav","A crowd of people are talking and laughing."
"1f2pe_by.wav","A group of people are talking in the background."
"1ev3har4.wav","A radio tuner being changed through static and radio stations."
"1f77c5re.wav","A door creaks as it is opened and closed several times."
"1f7grf1d.wav","Crickets chirp in the background as a clock ticks."
"1g9fprce.wav","Birds are chirping in the background while a machine is running."
"1fohehnq.wav","People are talking in the background as a train passes by."
"1g9w0qci.wav","A group of people are chanting while music plays in the background."
"1g1vpd9h.wav","A plane is flying overhead and then flies away into the distance."
"1g_dmefk.wav","People are talking while insects are chirping in the background."
"1g9ajyd2.wav","A crowd of people are applauding and cheering."
"1gbhwywf.wav","People are talking in the background as someone opens a door."
"1gg6czel.wav","Water is dripping while people are talking in the background."
"1hbl8ilw.wav","A television turns on and then turns off."
"1gp2kzpj.wav","A person hammers wood while a saw buzzes in the background."
"1hfbyrf0.wav","Water is flowing in a creek at a pretty fast rate."
"1h0sn0zw.wav","A machine is running at a constant rate while crickets chirp in the background."
"1hniwrv9.wav","A machine is running while people are talking in the background."
"1h73ixaq.wav","Water is running while people are talking in the background."
"1hq9i8hv.wav","A machine is running loudly and then slowly comes to a stop."
"1hucwtvr.wav","A door creaks as it is opened and closed several times."
"1iq2oa59.wav","Crickets are chirping and insects are buzzing in the background."
"1i9_wamh.wav","A train approaches and passes by as thunder rumbles in the distance."
"1iwatnqf.wav","Cars are passing by on the freeway in the distance."
"1ifbrj08.wav","A bicycle bell is being rung over and over again."
"1j1ksiea.wav","A person is using a machete to cut down weeds."
"1ii7a66c.wav","People are talking as they work in a factory."
"1j5rqhdx.wav","A person is walking on a wooden floor."
"1j7375ix.wav","People are talking in the background as a machine is running."
"1jlh1lzg.wav","Someone opens a door and then closes it multiple times."
"1j7m1euh.wav","A car is started and people are talking in the background."
"1jm6hkqm.wav","A variety of birds are chirping and tweeting."
"1jj2il9c.wav","People are talking in the background as a car drives by."
"1jqz_pf8.wav","A group of people are talking in the background."
"1jklrjrc.wav","A bell is ringing while people are talking in the background."
"1jwrc1hg.wav","People are talking in the background as a train moves down the tracks."
"1k63gnno.wav","Water is flowing and seagulls are squawking in the background."
"1kd8crnd.wav","A crowd of people are talking while music is playing in the background."
"1k7ns4da.wav","A truck is backing up and the reversing beeps."
"1kfd45yv.wav","A faucet is turned on and then turned off."
"1k9__p9n.wav","A train is rolling down the tracks at a steady pace."
"1kfyjf6a.wav","Crickets chirp in the background as a car speeds by."
"1k_ya87m.wav","A motor is running and water is dripping and gurgling."
"1krts71h.wav","Birds are chirping and people are talking in the background."
"1ky0fnao.wav","A person is writing on a piece of paper."
"1lku8ihw.wav","People are talking in the background as dishes and silverware clank together."
"1l1g6mgs.wav","People are talking while crickets chirp in the background."
"1lofrnc7.wav","A machine is running at a constant speed and then it stops."
"1la9auz7.wav","A person is hammering nails into the ground."
"1lr7bwsp.wav","It is raining and thunder is rumbling in the background."
"1li9k3_q.wav","People are talking in the background as someone opens a door."
"1m0vnpc2.wav","A group of people are talking and moving about."
"1m279ssp.wav","A swarm of bees are buzzing around their nest."
"1myrcz5l.wav","A group of people are talking in the background."
"1mac3679.wav","A group of people are talking in the background."
"1mzh5sbh.wav","Rain is pouring down on the roof of a house."
"1me710km.wav","A steam train is chugging down the tracks."
"1n781mju.wav","A group of people are talking in the background."
"1mfxnril.wav","A machine is running while people are talking in the background."
"1n_1fitp.wav","A very heavy rain coming down outside with thunder in the background."
"1n_fbbjl.wav","Birds are chirping and traffic is passing in the distance."
"1nril33t.wav","A duck is quacking and birds are chirping in the background."
"1naw55p6.wav","A bell is ringing while people are talking in the background."
"1o8g8nvm.wav","Someone is washing their facet and then turns on the faucet."
"1ndvddct.wav","People are talking in the background while something is rattling."
"1ocwt83c.wav","Birds are chirping in the trees while a car passes by."
"1nkp3z3u.wav","Dishes and silverware clank together as people talk in the background."
"1oj65crp.wav","People are talking in the background as a machine is running."
"1ot96j74.wav","A large group of people chant in the distance."
"1pori2gw.wav","Someone is brushing their teeth with a toothbrush."
"1otc034j.wav","People are talking in the background as someone burps."
"1pwj_z4g.wav","A radio tuner being moved through static and radio stations."
"1ou605yv.wav","A coin is dropped into a glass eight times."
"1q1by402.wav","Birds are chirping in the background while an airplane flies overhead."
"1p6_u6dw.wav","Water drips while a metal object strikes another object in the background."
"1q7uepgt.wav","People are talking in the background as someone operates a machine."
"1qmn3nyt.wav","People are talking to each other while working in a factory."
"1r132xhd.wav","A machine is running at a constant speed."
"1qoq94ev.wav","Someone is shaking a container containing coins or other similar objects."
"1r7njf4k.wav","Thunder rumbles in the distance as rain falls steadily."
"1r06hm_h.wav","Someone is walking through the woods on a windy day."
"1r95u85m.wav","A bell is rung and something is crumpled."
"1r0g69ns.wav","An electric saw is cutting through a piece of wood."
"1rnnl9a3.wav","The wind is blowing while waves are crashing on the shore."
"1rqg07je.wav","People are talking in the background as emergency vehicle sirens blare in the distance."
"1ryjm9yf.wav","A person is snoring loudly as they sleep."
"1rrqmz8q.wav","A radio tuner being switched through static and radio stations."
"1s307j13.wav","A man is singing while a machine is running in the background."
"1rtn51vz.wav","People are talking in the background as someone opens a door."
"1s6fgz2y.wav","A heavy rain coming down outside with thunder in the background."
"1rueqvoc.wav","It is raining and the rain is hitting the ground hard."
"1sf6031o.wav","Birds are chirping and an owl is hooting in the background."
"1sld3l9q.wav","A faucet is turned on and water runs into a sink."
"1t7wp07a.wav","Water is running while people are talking in the background."
"1smabn7n.wav","A group of people are talking in the background."
"1tful18j.wav","Birds are chirping in the background as a truck passes by."
"1spnvulq.wav","People are talking in the background as someone opens a door."
"1twehb2o.wav","An engine is started up and the cows begin mooing."
"1sylsnba.wav","A large group of people are talking and shouting."
"1twjr539.wav","A door squeaks as it opens and closes multiple times."
"1tzfyjjx.wav","Waves crash against the shore as the wind blows."
"1u9k2cmj.wav","A train is passing by on the tracks."
"1u0xqk1v.wav","A person is walking down the street with traffic sounds in the background."
"1ucblf1h.wav","Someone is flipping through the pages of a book."
"1u8qj7w5.wav","Cars are passing by on a busy highway."
"1uflh_kc.wav","People are talking in the background as a machine is running."
"1u8youaw.wav","People are talking in the background as a fire crackles in the foreground."
"1uq0ceb2.wav","People are talking in the background as they work in a factory."
"1uuu8dkn.wav","Children are playing and talking while it is raining outside."
"1vg6xoka.wav","Rain is pouring down while the wind is blowing."
"1uv9bvvi.wav","It is raining and the rain is hitting the ground hard."
"1vh0fz_d.wav","A car is revving its engine and driving away."
"1v0e534d.wav","A train is coming to a stop on the tracks."
"1vikpobb.wav","A person is walking through the snow."
"1vef1yjj.wav","Water is flowing and a metal object is striking another object in the background."
"1vk8d32w.wav","Someone is rocking back and forth in a rocking chair."
"1vlocix3.wav","Someone is bouncing a ball on a hard surface."
"1w50bhpg.wav","People are talking in the background as someone opens a door."
"1vrx12mm.wav","A machine is running and people are talking in the background."
"1we48wb_.wav","A hard object is striking another hard object in a rhythmic way."
"1w0yb6qf.wav","A metal object is being picked up and dropped onto another hard surface."
"1wfjuzxg.wav","A rooster is crowing and a chicken is crowing too."
"1w15boq4.wav","A bell is ringing while people are talking in the background."
"1wr7h2qo.wav","A faucet is turned on and water is running."
"1ws621os.wav","People are talking in the background as someone opens a door."
"1x0wjq31.wav","Waves crash against the shore as the wind blows."
"1wsbgo_k.wav","Someone is swimming in a pool of water."
"1xh2yv3h.wav","Someone opens a door and talks about something."
"1wsdw82v.wav","Water is flowing down a gutter and down a drain."
"1xi0hc73.wav","A helicopter is flying in the air at a steady pace."
"1wybphiq.wav","People are talking and clinking their silverware."
"1xjjg4ev.wav","People are talking in the background as a car drives by."
"1xyfezj9.wav","People are talking while church bells are ringing."
"1y_aia4u.wav","Birds are chirping and people are talking in the background."
"1y0jb2_h.wav","People are talking and birds are chirping in the background."
"1ydlmdch.wav","People are talking as they work in a factory."
"1y3z01yt.wav","Someone is knocking on something that is metal."
"1yh8o7cg.wav","A hard object is striking another hard object in a rhythmic way."
"1y8b3toc.wav","People are talking in the background as dishes and utensils are being moved."
"1yoqeffc.wav","A group of people are talking in the background."
"1yozy13n.wav","People are talking in the background as dishes and silverware clank together."
"1z7npy0x.wav","Water gurgles and splashes as time goes on."
"1yysq54m.wav","Someone is chopping vegetables on a cutting board."
"1za1vm2w.wav","People are talking in the background as a machine is running."
"1z1edsnz.wav","It is raining and the rain is hitting the ground."
